Streaming output truncated to the last 5000 lines.
step 500: train loss 2.4262, val loss 2.4279
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd128_batch_size8_max_iters2000_dropout0.2
iter 500: loss 2.4267, time 414.19ms, mfu 0.14%
learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

Overriding: compile = False
Overriding: eval_iters = 20
Overriding: log_interval = 5
Overriding: device = cuda
Overriding: lr_decay_iters = 1000
Overriding: block_size = 128
Overriding: n_layer = 6
Overriding: n_head = 8
Overriding: n_embd = 256
Overriding: batch_size = 16
Overriding: max_iters = 2000
Overriding: dropout = 0.2
Overriding: out_dir = out/block_size128_n_layer6_n_head8_n_embd256_batch_size16_max_iters2000_dropout0.2
Overriding: wandb_log = True
Overriding: wandb_project = owt
Overriding: wandb_run_name = run_block_size128_n_layer6_n_head8_n_embd256_batch_size16_max_iters2000_dropout0.2
tokens per iteration will be: 2,048
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 4.74M
/content/nanoGPT/nanoGPT/train.py:196: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
num decayed parameter tensors: 26, with 4,768,000 parameters
num non-decayed parameter tensors: 13, with 3,328 parameters
using fused AdamW: True
wandb: Currently logged in as: cjackson692 (cjackson692-university-of-north-texas) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: ⢿ Waiting for wandb.init()...
wandb: ⣻ Waiting for wandb.init()...
wandb: Tracking run with wandb version 0.22.2
wandb: Run data is saved locally in /content/nanoGPT/nanoGPT/wandb/run-20251024_010227-5ey95jud
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run run_block_size128_n_layer6_n_head8_n_embd256_batch_size16_max_iters2000_dropout0.2
wandb: ⭐️ View project at https://wandb.ai/cjackson692-university-of-north-texas/owt
wandb: 🚀 View run at https://wandb.ai/cjackson692-university-of-north-texas/owt/runs/5ey95jud
step 0: train loss 4.2246, val loss 4.2254
iter 0: loss 4.2213, time 1121.48ms, mfu -100.00%
iter 5: loss 3.6369, time 35.95ms, mfu 0.56%
iter 10: loss 3.3667, time 34.92ms, mfu 0.56%
iter 15: loss 3.1739, time 35.53ms, mfu 0.56%
iter 20: loss 3.0454, time 35.14ms, mfu 0.57%
iter 25: loss 2.9313, time 35.81ms, mfu 0.57%
iter 30: loss 2.8640, time 36.38ms, mfu 0.56%
iter 35: loss 2.7836, time 35.74ms, mfu 0.56%
iter 40: loss 2.6883, time 19.14ms, mfu 0.61%
iter 45: loss 2.6653, time 35.35ms, mfu 0.61%
iter 50: loss 2.6165, time 35.46ms, mfu 0.61%
iter 55: loss 2.6107, time 36.77ms, mfu 0.60%
iter 60: loss 2.5703, time 36.61ms, mfu 0.60%
iter 65: loss 2.5852, time 35.84ms, mfu 0.59%
iter 70: loss 2.6227, time 35.92ms, mfu 0.59%
iter 75: loss 2.5290, time 35.95ms, mfu 0.59%
iter 80: loss 2.5459, time 36.88ms, mfu 0.58%
iter 85: loss 2.5556, time 36.16ms, mfu 0.58%
iter 90: loss 2.5788, time 35.63ms, mfu 0.58%
iter 95: loss 2.5461, time 35.28ms, mfu 0.58%
iter 100: loss 2.5068, time 36.23ms, mfu 0.58%
iter 105: loss 2.5687, time 36.59ms, mfu 0.57%
iter 110: loss 2.5476, time 22.59ms, mfu 0.61%
iter 115: loss 2.5533, time 21.73ms, mfu 0.64%
iter 120: loss 2.5594, time 21.39ms, mfu 0.67%
iter 125: loss 2.4870, time 21.72ms, mfu 0.70%
iter 130: loss 2.5380, time 24.71ms, mfu 0.71%
iter 135: loss 2.5194, time 24.55ms, mfu 0.72%
iter 140: loss 2.4844, time 27.98ms, mfu 0.72%
iter 145: loss 2.5404, time 27.20ms, mfu 0.72%
iter 150: loss 2.4813, time 22.36ms, mfu 0.74%
iter 155: loss 2.5529, time 20.61ms, mfu 0.76%
iter 160: loss 2.5272, time 24.82ms, mfu 0.77%
iter 165: loss 2.4664, time 23.87ms, mfu 0.78%
iter 170: loss 2.4937, time 33.47ms, mfu 0.76%
iter 175: loss 2.4449, time 25.45ms, mfu 0.76%
iter 180: loss 2.4611, time 25.98ms, mfu 0.76%
iter 185: loss 2.4651, time 26.32ms, mfu 0.76%
iter 190: loss 2.4597, time 27.74ms, mfu 0.76%
iter 195: loss 2.4598, time 28.61ms, mfu 0.76%
iter 200: loss 2.4799, time 18.91ms, mfu 0.79%
iter 205: loss 2.4588, time 32.49ms, mfu 0.77%
iter 210: loss 2.4431, time 32.43ms, mfu 0.76%
iter 215: loss 2.5094, time 36.06ms, mfu 0.74%
iter 220: loss 2.4435, time 37.17ms, mfu 0.72%
iter 225: loss 2.4600, time 37.64ms, mfu 0.70%
iter 230: loss 2.4103, time 38.49ms, mfu 0.68%
iter 235: loss 2.4403, time 36.35ms, mfu 0.67%
iter 240: loss 2.4494, time 36.31ms, mfu 0.66%
iter 245: loss 2.4527, time 35.91ms, mfu 0.65%
step 250: train loss 2.4175, val loss 2.4293
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd256_batch_size16_max_iters2000_dropout0.2
iter 250: loss 2.4674, time 708.56ms, mfu 0.59%
iter 255: loss 2.4324, time 36.30ms, mfu 0.58%
iter 260: loss 2.4347, time 36.78ms, mfu 0.58%
iter 265: loss 2.4144, time 36.35ms, mfu 0.58%
iter 270: loss 2.4567, time 36.27ms, mfu 0.58%
iter 275: loss 2.4328, time 37.89ms, mfu 0.57%
iter 280: loss 2.4232, time 36.06ms, mfu 0.57%
iter 285: loss 2.3818, time 36.42ms, mfu 0.57%
iter 290: loss 2.4413, time 36.00ms, mfu 0.57%
iter 295: loss 2.4121, time 37.63ms, mfu 0.56%
iter 300: loss 2.3746, time 36.14ms, mfu 0.56%
iter 305: loss 2.4048, time 36.90ms, mfu 0.56%
iter 310: loss 2.4121, time 35.58ms, mfu 0.56%
iter 315: loss 2.4417, time 36.29ms, mfu 0.56%
iter 320: loss 2.3940, time 36.72ms, mfu 0.56%
iter 325: loss 2.3704, time 37.24ms, mfu 0.56%
iter 330: loss 2.3493, time 36.42ms, mfu 0.56%
iter 335: loss 2.3734, time 36.07ms, mfu 0.56%
iter 340: loss 2.3410, time 36.66ms, mfu 0.56%
iter 345: loss 2.3437, time 36.38ms, mfu 0.56%
iter 350: loss 2.4014, time 35.93ms, mfu 0.56%
iter 355: loss 2.3599, time 37.31ms, mfu 0.56%
iter 360: loss 2.3157, time 36.30ms, mfu 0.56%
iter 365: loss 2.3700, time 25.64ms, mfu 0.58%
iter 370: loss 2.3749, time 36.16ms, mfu 0.58%
iter 375: loss 2.2634, time 35.89ms, mfu 0.58%
iter 380: loss 2.3777, time 36.49ms, mfu 0.57%
iter 385: loss 2.3596, time 36.83ms, mfu 0.57%
iter 390: loss 2.3219, time 36.82ms, mfu 0.57%
iter 395: loss 2.3144, time 36.67ms, mfu 0.57%
iter 400: loss 2.3518, time 36.17ms, mfu 0.57%
iter 405: loss 2.2564, time 35.99ms, mfu 0.57%
iter 410: loss 2.2784, time 36.19ms, mfu 0.57%
iter 415: loss 2.2695, time 37.18ms, mfu 0.56%
iter 420: loss 2.2814, time 37.01ms, mfu 0.56%
iter 425: loss 2.2517, time 36.77ms, mfu 0.56%
iter 430: loss 2.3157, time 35.53ms, mfu 0.56%
iter 435: loss 2.2712, time 36.68ms, mfu 0.56%
iter 440: loss 2.3553, time 36.33ms, mfu 0.56%
iter 445: loss 2.3046, time 36.81ms, mfu 0.56%
iter 450: loss 2.2885, time 34.45ms, mfu 0.56%
iter 455: loss 2.2715, time 38.44ms, mfu 0.56%
iter 460: loss 2.2416, time 21.04ms, mfu 0.60%
iter 465: loss 2.2268, time 21.19ms, mfu 0.63%
iter 470: loss 2.2336, time 22.16ms, mfu 0.66%
iter 475: loss 2.1926, time 31.86ms, mfu 0.66%
iter 480: loss 2.2983, time 20.79ms, mfu 0.69%
iter 485: loss 2.2107, time 21.03ms, mfu 0.72%
iter 490: loss 2.2214, time 24.22ms, mfu 0.73%
iter 495: loss 2.3129, time 21.57ms, mfu 0.75%
step 500: train loss 2.1762, val loss 2.2142
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd256_batch_size16_max_iters2000_dropout0.2
iter 500: loss 2.2532, time 829.48ms, mfu 0.68%
iter 505: loss 2.1822, time 26.45ms, mfu 0.69%
iter 510: loss 2.2796, time 25.81ms, mfu 0.70%
iter 515: loss 2.2209, time 27.17ms, mfu 0.70%
iter 520: loss 2.2433, time 26.56ms, mfu 0.71%
iter 525: loss 2.2207, time 35.56ms, mfu 0.69%
iter 530: loss 2.2297, time 26.79ms, mfu 0.70%
iter 535: loss 2.2353, time 36.99ms, mfu 0.68%
iter 540: loss 2.2056, time 37.03ms, mfu 0.67%
iter 545: loss 2.1898, time 36.73ms, mfu 0.66%
iter 550: loss 2.1659, time 36.70ms, mfu 0.65%
iter 555: loss 2.1565, time 37.57ms, mfu 0.64%
iter 560: loss 2.1519, time 38.02ms, mfu 0.63%
iter 565: loss 2.2056, time 37.09ms, mfu 0.62%
iter 570: loss 2.1462, time 34.71ms, mfu 0.61%
iter 575: loss 2.1440, time 36.57ms, mfu 0.61%
iter 580: loss 2.1823, time 36.72ms, mfu 0.60%
iter 585: loss 2.1645, time 37.68ms, mfu 0.60%
iter 590: loss 2.1625, time 36.13ms, mfu 0.59%
iter 595: loss 2.1746, time 37.07ms, mfu 0.59%
iter 600: loss 2.1051, time 30.62ms, mfu 0.59%
iter 605: loss 2.1143, time 37.65ms, mfu 0.59%
iter 610: loss 2.1557, time 37.58ms, mfu 0.58%
iter 615: loss 2.1563, time 36.65ms, mfu 0.58%
iter 620: loss 2.1005, time 35.87ms, mfu 0.58%
iter 625: loss 2.1556, time 38.14ms, mfu 0.57%
iter 630: loss 2.0754, time 36.41ms, mfu 0.57%
iter 635: loss 2.1809, time 36.45ms, mfu 0.57%
iter 640: loss 2.1084, time 37.57ms, mfu 0.57%
iter 645: loss 2.0922, time 37.70ms, mfu 0.56%
iter 650: loss 2.0939, time 36.58ms, mfu 0.56%
iter 655: loss 2.1016, time 34.53ms, mfu 0.57%
iter 660: loss 2.0657, time 37.05ms, mfu 0.56%
iter 665: loss 2.1150, time 37.44ms, mfu 0.56%
iter 670: loss 2.1369, time 37.79ms, mfu 0.56%
iter 675: loss 2.1234, time 37.46ms, mfu 0.56%
iter 680: loss 2.1306, time 37.81ms, mfu 0.55%
iter 685: loss 2.0008, time 37.23ms, mfu 0.55%
iter 690: loss 2.1640, time 36.14ms, mfu 0.55%
iter 695: loss 2.0641, time 36.86ms, mfu 0.55%
iter 700: loss 2.0855, time 30.54ms, mfu 0.56%
iter 705: loss 2.0854, time 23.89ms, mfu 0.59%
iter 710: loss 2.0803, time 17.19ms, mfu 0.65%
iter 715: loss 2.1132, time 37.18ms, mfu 0.64%
iter 720: loss 2.1184, time 37.47ms, mfu 0.63%
iter 725: loss 2.0546, time 37.03ms, mfu 0.62%
iter 730: loss 2.0487, time 36.46ms, mfu 0.61%
iter 735: loss 2.0450, time 37.63ms, mfu 0.61%
iter 740: loss 2.0344, time 37.12ms, mfu 0.60%
iter 745: loss 2.1162, time 38.77ms, mfu 0.59%
step 750: train loss 1.9837, val loss 2.0772
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd256_batch_size16_max_iters2000_dropout0.2
iter 750: loss 2.1107, time 751.35ms, mfu 0.54%
iter 755: loss 2.0495, time 38.03ms, mfu 0.54%
iter 760: loss 2.0742, time 37.32ms, mfu 0.54%
iter 765: loss 2.0739, time 39.57ms, mfu 0.53%
iter 770: loss 2.0450, time 36.90ms, mfu 0.54%
iter 775: loss 2.0117, time 28.47ms, mfu 0.55%
iter 780: loss 1.9973, time 36.52ms, mfu 0.55%
iter 785: loss 2.0357, time 27.32ms, mfu 0.57%
iter 790: loss 2.0329, time 22.06ms, mfu 0.61%
iter 795: loss 1.9505, time 37.26ms, mfu 0.60%
iter 800: loss 2.0484, time 32.05ms, mfu 0.60%
iter 805: loss 2.0405, time 25.66ms, mfu 0.62%
iter 810: loss 2.0098, time 21.57ms, mfu 0.65%
iter 815: loss 2.1500, time 23.90ms, mfu 0.67%
iter 820: loss 2.0177, time 24.34ms, mfu 0.69%
iter 825: loss 2.0822, time 23.33ms, mfu 0.71%
iter 830: loss 2.0660, time 33.24ms, mfu 0.70%
iter 835: loss 2.0361, time 25.36ms, mfu 0.71%
iter 840: loss 2.0457, time 41.45ms, mfu 0.68%
iter 845: loss 2.0056, time 29.87ms, mfu 0.68%
iter 850: loss 2.0095, time 38.16ms, mfu 0.67%
iter 855: loss 2.0330, time 20.43ms, mfu 0.70%
iter 860: loss 1.9817, time 23.32ms, mfu 0.72%
iter 865: loss 2.0548, time 25.53ms, mfu 0.72%
iter 870: loss 1.9887, time 25.25ms, mfu 0.73%
iter 875: loss 2.0026, time 29.52ms, mfu 0.73%
iter 880: loss 1.9664, time 25.86ms, mfu 0.73%
iter 885: loss 2.0395, time 26.92ms, mfu 0.73%
iter 890: loss 2.0360, time 25.67ms, mfu 0.74%
iter 895: loss 1.9974, time 26.93ms, mfu 0.74%
iter 900: loss 2.0647, time 36.96ms, mfu 0.72%
iter 905: loss 2.0072, time 36.89ms, mfu 0.70%
iter 910: loss 1.9676, time 37.53ms, mfu 0.69%
iter 915: loss 1.9958, time 37.94ms, mfu 0.67%
iter 920: loss 2.0568, time 36.86ms, mfu 0.66%
iter 925: loss 2.0322, time 37.64ms, mfu 0.65%
iter 930: loss 2.1012, time 36.10ms, mfu 0.64%
iter 935: loss 1.9248, time 37.13ms, mfu 0.63%
iter 940: loss 2.0617, time 34.34ms, mfu 0.63%
iter 945: loss 1.9843, time 35.29ms, mfu 0.62%
iter 950: loss 2.0127, time 36.49ms, mfu 0.61%
iter 955: loss 1.9974, time 36.56ms, mfu 0.61%
iter 960: loss 1.9752, time 27.75ms, mfu 0.62%
iter 965: loss 1.9568, time 36.71ms, mfu 0.61%
iter 970: loss 1.9855, time 38.92ms, mfu 0.60%
iter 975: loss 1.9683, time 37.09ms, mfu 0.60%
iter 980: loss 2.0724, time 37.63ms, mfu 0.59%
iter 985: loss 1.9356, time 37.21ms, mfu 0.59%
iter 990: loss 1.9991, time 36.77ms, mfu 0.58%
iter 995: loss 2.0469, time 37.08ms, mfu 0.58%
step 1000: train loss 1.8910, val loss 1.9985
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd256_batch_size16_max_iters2000_dropout0.2
iter 1000: loss 1.9959, time 780.01ms, mfu 0.52%
iter 1005: loss 2.0434, time 38.94ms, mfu 0.52%
iter 1010: loss 2.0197, time 28.08ms, mfu 0.54%
iter 1015: loss 1.9899, time 37.04ms, mfu 0.54%
iter 1020: loss 1.9447, time 36.39ms, mfu 0.54%
iter 1025: loss 2.0375, time 40.88ms, mfu 0.54%
iter 1030: loss 2.0656, time 35.71ms, mfu 0.54%
iter 1035: loss 2.0172, time 36.63ms, mfu 0.54%
iter 1040: loss 1.9208, time 36.95ms, mfu 0.54%
iter 1045: loss 1.9605, time 31.22ms, mfu 0.55%
iter 1050: loss 1.9827, time 36.50ms, mfu 0.55%
iter 1055: loss 1.9899, time 37.63ms, mfu 0.55%
iter 1060: loss 2.0379, time 39.92ms, mfu 0.55%
iter 1065: loss 1.9969, time 38.08ms, mfu 0.55%
iter 1070: loss 1.9695, time 36.25ms, mfu 0.55%
iter 1075: loss 1.9378, time 36.72ms, mfu 0.55%
iter 1080: loss 1.9804, time 36.35ms, mfu 0.55%
iter 1085: loss 2.0144, time 37.64ms, mfu 0.55%
iter 1090: loss 2.0331, time 36.67ms, mfu 0.55%
iter 1095: loss 1.9836, time 33.35ms, mfu 0.55%
iter 1100: loss 2.0054, time 37.26ms, mfu 0.55%
iter 1105: loss 2.0094, time 36.86ms, mfu 0.55%
iter 1110: loss 1.9681, time 37.54ms, mfu 0.55%
iter 1115: loss 1.9062, time 36.27ms, mfu 0.55%
iter 1120: loss 1.9406, time 38.13ms, mfu 0.55%
iter 1125: loss 1.9894, time 37.97ms, mfu 0.55%
iter 1130: loss 1.9504, time 37.24ms, mfu 0.55%
iter 1135: loss 1.9117, time 36.83ms, mfu 0.55%
iter 1140: loss 1.9655, time 37.25ms, mfu 0.55%
iter 1145: loss 1.9583, time 34.25ms, mfu 0.55%
iter 1150: loss 1.9477, time 22.49ms, mfu 0.59%
iter 1155: loss 1.9628, time 26.88ms, mfu 0.60%
iter 1160: loss 1.9364, time 26.05ms, mfu 0.62%
iter 1165: loss 1.9271, time 25.71ms, mfu 0.64%
iter 1170: loss 1.9736, time 24.28ms, mfu 0.66%
iter 1175: loss 1.9968, time 31.18ms, mfu 0.66%
iter 1180: loss 2.0307, time 21.10ms, mfu 0.69%
iter 1185: loss 1.9548, time 36.37ms, mfu 0.67%
iter 1190: loss 1.8833, time 27.14ms, mfu 0.68%
iter 1195: loss 1.9698, time 31.25ms, mfu 0.68%
iter 1200: loss 1.9993, time 23.42ms, mfu 0.70%
iter 1205: loss 1.9596, time 21.33ms, mfu 0.72%
iter 1210: loss 1.9157, time 28.48ms, mfu 0.72%
iter 1215: loss 1.9598, time 26.87ms, mfu 0.72%
iter 1220: loss 1.9325, time 33.41ms, mfu 0.71%
iter 1225: loss 1.9046, time 25.26ms, mfu 0.72%
iter 1230: loss 1.9604, time 26.75ms, mfu 0.72%
iter 1235: loss 1.9480, time 31.09ms, mfu 0.72%
iter 1240: loss 1.9473, time 25.52ms, mfu 0.72%
iter 1245: loss 1.9598, time 20.19ms, mfu 0.75%
step 1250: train loss 1.8732, val loss 1.9962
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd256_batch_size16_max_iters2000_dropout0.2
iter 1250: loss 1.9377, time 758.19ms, mfu 0.68%
iter 1255: loss 1.9699, time 36.98ms, mfu 0.67%
iter 1260: loss 1.9214, time 34.51ms, mfu 0.66%
iter 1265: loss 1.9467, time 36.85ms, mfu 0.65%
iter 1270: loss 1.9877, time 36.86ms, mfu 0.64%
iter 1275: loss 1.9581, time 29.82ms, mfu 0.64%
iter 1280: loss 1.9653, time 27.87ms, mfu 0.65%
iter 1285: loss 1.9336, time 36.72ms, mfu 0.64%
iter 1290: loss 1.9056, time 36.41ms, mfu 0.63%
iter 1295: loss 1.9786, time 36.83ms, mfu 0.62%
iter 1300: loss 2.0259, time 35.33ms, mfu 0.62%
iter 1305: loss 1.9407, time 32.74ms, mfu 0.62%
iter 1310: loss 1.9634, time 37.21ms, mfu 0.61%
iter 1315: loss 1.8679, time 36.02ms, mfu 0.61%
iter 1320: loss 1.9333, time 36.64ms, mfu 0.60%
iter 1325: loss 1.9392, time 37.34ms, mfu 0.59%
iter 1330: loss 1.9921, time 36.53ms, mfu 0.59%
iter 1335: loss 1.9757, time 36.41ms, mfu 0.59%
iter 1340: loss 1.9431, time 38.50ms, mfu 0.58%
iter 1345: loss 2.0210, time 36.71ms, mfu 0.58%
iter 1350: loss 1.9764, time 36.38ms, mfu 0.58%
iter 1355: loss 1.9579, time 36.23ms, mfu 0.57%
iter 1360: loss 1.9400, time 33.31ms, mfu 0.58%
iter 1365: loss 2.0231, time 36.62ms, mfu 0.57%
iter 1370: loss 1.9738, time 37.20ms, mfu 0.57%
iter 1375: loss 1.8699, time 37.01ms, mfu 0.57%
iter 1380: loss 2.0043, time 37.48ms, mfu 0.57%
iter 1385: loss 1.9597, time 36.11ms, mfu 0.57%
iter 1390: loss 1.8829, time 30.58ms, mfu 0.57%
iter 1395: loss 1.9870, time 36.44ms, mfu 0.57%
iter 1400: loss 1.8992, time 36.83ms, mfu 0.57%
iter 1405: loss 1.9373, time 36.38ms, mfu 0.57%
iter 1410: loss 1.9985, time 36.09ms, mfu 0.57%
iter 1415: loss 1.9069, time 37.46ms, mfu 0.57%
iter 1420: loss 1.9996, time 36.35ms, mfu 0.56%
iter 1425: loss 1.9236, time 36.90ms, mfu 0.56%
iter 1430: loss 1.9495, time 37.10ms, mfu 0.56%
iter 1435: loss 1.9221, time 36.00ms, mfu 0.56%
iter 1440: loss 1.9917, time 36.45ms, mfu 0.56%
iter 1445: loss 2.0138, time 31.32ms, mfu 0.57%
iter 1450: loss 1.9668, time 35.06ms, mfu 0.57%
iter 1455: loss 1.9566, time 37.01ms, mfu 0.57%
iter 1460: loss 1.9297, time 36.50ms, mfu 0.57%
iter 1465: loss 2.0071, time 36.30ms, mfu 0.56%
iter 1470: loss 1.8807, time 30.97ms, mfu 0.57%
iter 1475: loss 1.9584, time 36.51ms, mfu 0.57%
iter 1480: loss 1.9458, time 35.70ms, mfu 0.57%
iter 1485: loss 1.9136, time 36.38ms, mfu 0.57%
iter 1490: loss 1.9118, time 38.07ms, mfu 0.57%
iter 1495: loss 1.9522, time 37.77ms, mfu 0.56%
step 1500: train loss 1.8398, val loss 1.9656
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd256_batch_size16_max_iters2000_dropout0.2
iter 1500: loss 1.9927, time 776.71ms, mfu 0.51%
iter 1505: loss 1.9524, time 23.23ms, mfu 0.55%
iter 1510: loss 1.9202, time 24.36ms, mfu 0.57%
iter 1515: loss 1.9812, time 21.57ms, mfu 0.61%
iter 1520: loss 1.8963, time 22.32ms, mfu 0.64%
iter 1525: loss 1.9295, time 22.05ms, mfu 0.67%
iter 1530: loss 1.9223, time 26.17ms, mfu 0.68%
iter 1535: loss 1.9199, time 26.90ms, mfu 0.69%
iter 1540: loss 1.9965, time 58.55ms, mfu 0.65%
iter 1545: loss 1.9535, time 37.86ms, mfu 0.64%
iter 1550: loss 1.9820, time 27.26ms, mfu 0.65%
iter 1555: loss 1.9298, time 26.95ms, mfu 0.66%
iter 1560: loss 1.8864, time 27.58ms, mfu 0.67%
iter 1565: loss 1.8833, time 39.28ms, mfu 0.65%
iter 1570: loss 1.8975, time 27.82ms, mfu 0.66%
iter 1575: loss 1.9073, time 27.08ms, mfu 0.67%
iter 1580: loss 1.9486, time 25.66ms, mfu 0.68%
iter 1585: loss 1.9855, time 24.84ms, mfu 0.69%
iter 1590: loss 1.9184, time 17.53ms, mfu 0.74%
iter 1595: loss 1.9219, time 37.19ms, mfu 0.72%
iter 1600: loss 1.8818, time 36.90ms, mfu 0.70%
iter 1605: loss 1.9263, time 36.45ms, mfu 0.69%
iter 1610: loss 1.8669, time 36.42ms, mfu 0.67%
iter 1615: loss 1.8558, time 37.19ms, mfu 0.66%
iter 1620: loss 1.8430, time 36.54ms, mfu 0.65%
iter 1625: loss 1.8927, time 26.86ms, mfu 0.66%
iter 1630: loss 1.9081, time 36.35ms, mfu 0.65%
iter 1635: loss 1.8843, time 36.84ms, mfu 0.64%
iter 1640: loss 1.8691, time 36.75ms, mfu 0.63%
iter 1645: loss 1.9536, time 36.24ms, mfu 0.62%
iter 1650: loss 1.8473, time 40.24ms, mfu 0.61%
iter 1655: loss 1.8857, time 36.25ms, mfu 0.61%
iter 1660: loss 1.8733, time 37.20ms, mfu 0.60%
iter 1665: loss 1.8706, time 36.28ms, mfu 0.60%
iter 1670: loss 2.0515, time 36.37ms, mfu 0.59%
iter 1675: loss 1.9081, time 36.88ms, mfu 0.59%
iter 1680: loss 1.8957, time 28.41ms, mfu 0.60%
iter 1685: loss 1.9083, time 33.89ms, mfu 0.60%
iter 1690: loss 1.8859, time 36.27ms, mfu 0.60%
iter 1695: loss 1.9179, time 35.34ms, mfu 0.59%
iter 1700: loss 1.9134, time 36.72ms, mfu 0.59%
iter 1705: loss 1.8979, time 36.43ms, mfu 0.59%
iter 1710: loss 2.0154, time 36.93ms, mfu 0.58%
iter 1715: loss 1.8718, time 36.47ms, mfu 0.58%
iter 1720: loss 1.9159, time 36.23ms, mfu 0.58%
iter 1725: loss 1.8838, time 36.65ms, mfu 0.57%
iter 1730: loss 1.8628, time 37.08ms, mfu 0.57%
iter 1735: loss 1.9045, time 37.55ms, mfu 0.57%
iter 1740: loss 1.8847, time 36.53ms, mfu 0.57%
iter 1745: loss 1.8689, time 36.58ms, mfu 0.57%
step 1750: train loss 1.8021, val loss 1.9280
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd256_batch_size16_max_iters2000_dropout0.2
iter 1750: loss 1.8946, time 743.12ms, mfu 0.51%
iter 1755: loss 1.8187, time 37.29ms, mfu 0.51%
iter 1760: loss 1.9692, time 36.30ms, mfu 0.52%
iter 1765: loss 1.8850, time 36.19ms, mfu 0.52%
iter 1770: loss 1.8938, time 36.04ms, mfu 0.53%
iter 1775: loss 1.9495, time 29.06ms, mfu 0.54%
iter 1780: loss 1.8942, time 35.80ms, mfu 0.55%
iter 1785: loss 1.9783, time 35.65ms, mfu 0.55%
iter 1790: loss 1.8152, time 31.56ms, mfu 0.56%
iter 1795: loss 1.9502, time 30.61ms, mfu 0.57%
iter 1800: loss 1.9092, time 36.76ms, mfu 0.57%
iter 1805: loss 1.9306, time 36.35ms, mfu 0.56%
iter 1810: loss 1.9271, time 36.46ms, mfu 0.56%
iter 1815: loss 1.8684, time 37.62ms, mfu 0.56%
iter 1820: loss 1.9113, time 36.30ms, mfu 0.56%
iter 1825: loss 1.8542, time 35.12ms, mfu 0.56%
iter 1830: loss 1.9284, time 35.44ms, mfu 0.56%
iter 1835: loss 1.8551, time 35.64ms, mfu 0.56%
iter 1840: loss 1.8156, time 36.95ms, mfu 0.56%
iter 1845: loss 1.8993, time 28.64ms, mfu 0.58%
iter 1850: loss 1.8687, time 26.56ms, mfu 0.59%
iter 1855: loss 1.8862, time 22.72ms, mfu 0.62%
iter 1860: loss 1.9452, time 21.81ms, mfu 0.65%
iter 1865: loss 1.7972, time 21.62ms, mfu 0.68%
iter 1870: loss 1.8835, time 28.35ms, mfu 0.69%
iter 1875: loss 1.8582, time 31.27ms, mfu 0.68%
iter 1880: loss 1.8916, time 20.47ms, mfu 0.71%
iter 1885: loss 1.7934, time 21.75ms, mfu 0.73%
iter 1890: loss 1.8487, time 20.69ms, mfu 0.76%
iter 1895: loss 1.8443, time 30.68ms, mfu 0.75%
iter 1900: loss 1.8793, time 23.45ms, mfu 0.76%
iter 1905: loss 1.8972, time 25.74ms, mfu 0.76%
iter 1910: loss 1.8768, time 23.33ms, mfu 0.77%
iter 1915: loss 1.8940, time 31.33ms, mfu 0.76%
iter 1920: loss 1.8909, time 25.47ms, mfu 0.76%
